4,2,5,3,2,8,21,14,8,7,3,9.08,-6.64,40.8,w
4,2,6,3,1,6,18,14,8,7,3,9.08,-6.43,40.6,w
3,2,6,3,1,6,19,13,8,7,3,9.77,-7.09,40.3,w
3,1,6,3,0,4,19,13,8,7,3,9.34,-6.78,40.6,w
3,1,6,3,0,3,19,13,8,7,3,9.45,-6.7,40.6,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,8.77,-9.71,40.3,w
3,3,3,3,3,3,3,3,8,7,3,8.91,-8.89,40.2,w
3,3,3,3,3,3,3,3,8,7,3,8.95,-9.02,40.5,w
3,3,3,3,3,3,3,3,8,7,3,8.48,-8.24,41.1,w
3,1,3,1,1,4,8,7,8,7,4,8.77,-8.55,40.8,w
3,2,5,2,1,4,8,6,8,7,4,9.16,-10.4,41,w
3,2,4,2,2,4,7,7,8,7,4,9.16,-10.4,41,w
4,4,11,4,2,4,7,7,8,7,4,9.16,-10.4,41,w
5,5,18,4,2,3,5,7,8,7,4,9.16,-10.4,41,w
5,5,20,7,2,3,5,5,8,7,4,9.16,-10.4,41,w
4,8,22,10,2,3,4,5,8,7,4,9.16,-10.4,41,w
4,8,26,9,3,3,3,4,8,7,4,7.21,-12.1,40.2,w
4,9,26,12,3,4,3,3,8,8,4,5.47,-11.9,42.2,w
4,9,25,13,3,4,2,3,8,8,4,1.91,-8.96,41.6,w
4,9,30,14,3,3,3,2,8,8,4,3.96,-11.3,41.4,w
2,7,26,13,4,3,2,2,8,8,4,6.97,-10.9,40.7,w
2,8,19,14,4,3,2,2,8,8,4,8.65,-10.1,39.6,w
2,8,17,12,4,4,2,2,8,8,4,8.16,-11.7,39.3,w
2,5,18,9,4,4,3,7,8,8,5,9.34,-9.43,38.8,w
4,6,17,10,4,3,4,7,8,7,5,11,-9.16,38.7,w
4,5,18,7,5,4,3,9,8,7,5,12,-12.1,38.9,w
6,5,20,6,5,4,4,13,8,7,5,10.9,-10.1,39.4,w
6,5,19,7,4,4,4,16,8,7,5,11,-11.4,39.4,w
7,5,24,7,3,4,6,17,8,7,6,11.7,-10.5,39.1,w
7,3,30,9,4,5,7,18,8,7,6,10.4,-9.34,39.5,w
7,3,31,9,6,4,11,20,8,7,6,11.6,-11.8,38.3,w
6,3,29,10,10,5,16,17,8,7,6,12,-10.7,38.1,w
5,3,25,13,15,8,20,20,7,7,7,12.2,-15.9,38.8,w
5,3,29,16,15,7,25,19,7,7,7,12.6,-13.1,38.8,w
3,3,32,18,23,10,26,15,7,7,7,9.88,-16.3,39.3,w
4,5,31,23,24,12,34,16,7,7,7,9.65,-15.9,40.1,w
4,6,31,28,29,17,38,16,7,8,7,5.12,-15.3,36.9,w
6,10,28,29,29,20,39,18,7,8,7,6.29,-11.8,38.1,w
9,12,34,36,36,31,41,21,7,8,7,0.898,-15.7,38.9,w
9,14,38,51,47,42,36,19,7,9,7,-4.47,-13.4,38.3,w
9,16,38,53,49,45,36,18,8,9,6,-3.36,-12.8,38.7,w
10,16,37,51,54,47,39,23,8,9,6,-2.89,-13,38.8,w
10,16,36,49,49,47,37,26,8,9,6,-3.98,-11.8,38.6,w
9,16,34,41,49,45,29,22,8,10,6,-8.67,-8.38,37.7,w
10,14,27,37,46,42,23,20,8,10,6,-9.32,-11.7,39.3,w
7,12,26,34,44,39,24,18,8,10,6,-9.59,-7.48,38.8,w
5,11,23,27,37,30,18,15,8,10,6,-9.65,-8.5,40.1,w
4,10,24,11,22,19,17,17,8,9,6,-8.34,-9.8,39.6,w
4,8,24,8,17,17,18,15,8,9,6,-6.62,-6.15,39.4,w
4,9,26,7,11,16,11,11,8,9,6,-3.59,-8.69,40.7,w
3,9,22,8,10,14,14,7,8,9,6,-0.977,-10.6,41.5,w
3,10,25,8,9,14,15,10,8,9,6,-0.371,-12.9,40.4,w
2,9,24,7,9,11,17,11,8,8,6,2.56,-8.48,41.3,w
2,8,24,7,10,11,17,11,8,8,6,5.68,-13.5,41.2,w
2,6,19,6,11,10,19,10,8,8,6,5.68,-13.5,41.2,w
1,5,14,6,10,9,19,8,8,8,6,5.68,-13.5,41.2,w
1,5,16,4,8,6,19,9,8,8,6,5.68,-13.5,41.2,w
1,4,13,4,9,6,21,8,8,8,6,5.68,-13.5,41.2,w
1,4,15,3,8,7,20,8,8,8,6,5.68,-13.5,41.2,w
1,4,14,4,9,8,22,7,8,8,6,5.68,-13.5,41.2,w
1,4,16,4,9,8,24,7,8,8,6,5.68,-13.5,41.2,w
2,4,14,5,12,8,27,7,8,8,6,5.68,-13.5,41.2,w
3,5,18,6,17,12,29,10,8,8,6,5.68,-13.5,41.2,w
4,5,19,7,17,14,30,12,8,8,6,5.68,-13.5,41.2,w
4,4,21,9,16,16,28,14,7,7,7,10.1,-13.9,39.7,w
6,5,21,10,16,16,30,15,7,7,7,10.1,-13.9,39.7,w
6,5,20,11,20,16,31,20,7,8,7,7.58,-13.8,40.5,w
7,5,25,18,29,24,39,18,7,8,7,7.58,-13.8,40.5,w
7,7,30,29,33,23,37,17,7,8,7,7.58,-13.8,40.5,w
6,7,35,32,43,27,35,17,7,8,7,7.58,-13.8,40.5,w
6,8,41,37,37,23,37,20,7,8,7,7.58,-13.8,40.5,w
6,9,44,36,44,28,48,19,7,8,7,7.58,-13.8,40.5,w
6,12,43,35,44,31,58,21,7,8,7,7.58,-13.8,40.5,w
5,12,41,35,45,30,55,21,7,8,7,7.58,-13.8,40.5,w
4,13,41,34,42,30,53,19,7,8,7,7.58,-13.8,40.5,w
3,12,34,27,31,21,44,20,7,8,7,7.58,-13.8,40.5,w
4,13,28,16,27,22,48,20,7,8,7,7.58,-13.8,40.5,w
4,12,23,14,12,17,45,20,7,8,7,7.58,-13.8,40.5,w
4,11,15,7,12,17,40,14,7,8,7,7.58,-13.8,40.5,w
4,10,15,9,5,10,29,13,7,8,7,7.58,-13.8,40.5,w
5,7,12,8,5,5,15,11,7,8,7,7.58,-13.8,40.5,w
5,6,13,8,5,5,14,11,7,8,7,7.58,-13.8,40.5,w
5,5,13,9,3,3,12,7,8,8,4,0.742,-6.7,40.6,w
5,7,14,9,3,4,10,6,8,8,4,3.73,-12,41.7,w
5,5,14,10,3,3,4,9,8,8,4,1.15,-8.55,42.9,w
5,6,22,10,5,3,3,8,8,8,4,1.15,-8.55,42.9,w
5,6,22,10,6,4,2,8,8,8,3,6.74,-7.29,41.5,w
6,4,18,9,6,4,4,8,8,8,3,6.74,-7.29,41.5,w
4,5,25,10,6,4,6,5,8,8,3,6.74,-7.29,41.5,w
5,5,25,9,5,3,10,6,8,8,3,6.74,-7.29,41.5,w
6,5,25,8,5,4,11,7,8,8,3,6.74,-7.29,41.5,w
6,3,26,9,6,3,13,7,8,8,3,6.74,-7.29,41.5,w
5,3,26,8,5,3,16,5,8,7,3,9.04,-8.55,39,w
5,2,19,7,4,4,21,11,8,7,3,9.04,-8.55,39,w
4,2,21,6,3,3,23,13,8,7,3,9.04,-8.55,39,w
3,3,20,6,3,3,21,14,8,7,3,10,-9.61,40.9,w
4,2,13,4,2,4,19,15,8,7,3,10,-9.61,40.9,w
4,2,11,3,3,6,15,15,8,7,3,10,-9.61,40.9,w
3,1,9,3,3,5,18,15,8,7,3,10,-9.61,40.9,w
3,1,8,2,2,6,22,15,8,7,3,10,-9.61,40.9,w
4,1,7,2,2,5,25,18,8,7,3,9.49,-5.18,40.8,w
4,1,6,1,1,4,28,11,8,7,3,9.63,-6.88,40.4,w
5,1,3,1,1,3,28,11,8,7,3,9.53,-5.7,40.2,w
5,1,4,2,1,4,32,12,8,7,3,9.82,-6.25,40,w
4,1,4,2,1,4,36,10,8,7,3,9.71,-6.25,40.1,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,9.28,-10.5,39.6,w
3,3,3,3,3,3,3,3,8,7,3,9.12,-10.3,40.2,w
3,3,3,3,3,3,3,3,8,7,3,8.91,-10.3,40.2,w
3,3,3,3,3,3,3,3,8,7,3,9.18,-11.3,40.1,w
3,1,2,3,1,6,17,12,8,7,3,8.89,-10.5,39.8,w
4,1,2,3,1,6,18,11,8,7,3,9.14,-10.4,39.7,w
4,1,2,3,1,7,16,11,8,7,3,9.14,-10.4,39.7,w
4,1,2,3,1,6,15,13,8,7,3,9.14,-10.4,39.7,w
4,1,2,3,1,5,14,9,8,7,3,9.14,-10.4,39.7,w
4,2,3,3,1,4,7,9,8,7,3,9.14,-10.4,39.7,w
3,2,3,4,1,4,7,8,8,7,3,9.14,-10.4,39.7,w
4,2,4,4,1,3,7,9,8,7,3,9.38,-10.4,40.9,w
4,5,7,7,1,3,6,8,8,7,3,7.17,-11.7,43.2,w
3,5,7,9,2,2,4,7,8,7,3,8.87,-11.3,41.4,w
4,5,13,11,3,2,4,6,8,7,3,8.44,-12.7,40.5,w
3,5,16,13,3,2,3,4,8,7,3,9.92,-11.3,38.6,w
3,7,26,16,5,3,2,5,8,7,3,7.48,-16.6,39.4,w
3,6,26,19,6,3,2,6,8,7,3,6.64,-10.2,41.3,w
2,6,26,18,6,3,2,5,8,8,4,4.94,-8.26,41.1,w
2,7,31,17,6,4,6,5,8,8,4,8.2,-10.2,39.4,w
3,5,28,15,7,5,10,10,8,8,4,6.5,-8.67,38.9,w
3,5,29,13,8,5,15,15,8,8,4,7.91,-11.7,39.4,w
5,5,26,11,7,6,17,15,8,7,5,11,-10,38.4,w
5,5,29,13,8,8,20,17,8,7,5,9.77,-12.1,39.5,w
6,3,25,12,8,7,20,16,8,7,5,11.4,-10.2,39.1,w
7,4,26,9,7,8,21,20,8,7,6,13.1,-10.9,39.6,w
7,4,28,9,7,8,30,21,8,7,6,12.7,-10.8,39.6,w
7,4,33,12,8,8,26,20,8,7,6,15.2,-11.5,38.6,w
7,4,39,11,11,8,31,19,7,7,6,13.2,-14.3,39.4,w
6,4,38,13,21,11,27,20,7,7,7,12.9,-13.8,39.3,w
4,5,37,15,29,10,26,22,7,7,7,11.9,-15.7,39.8,w
8,5,31,13,32,16,25,21,7,7,7,8.4,-16.2,39.8,w
10,7,28,14,32,26,30,21,7,8,7,6.07,-12.5,36.7,w
10,6,25,24,46,28,38,21,7,8,7,3.05,-15.2,36.5,w
13,7,25,24,45,28,29,30,7,8,7,-1.29,-11.9,37.1,w
13,6,16,29,51,27,29,31,8,9,7,-3.61,-11.1,37,w
13,6,11,29,49,27,28,31,8,9,6,-4.32,-11.4,38.2,w
13,6,11,32,40,25,28,28,8,9,6,-4.39,-10.7,39,w
12,5,12,30,31,26,27,25,8,9,6,-3.57,-9.65,38.3,w
8,5,12,29,29,18,25,24,8,9,6,-5.02,-10.2,39.6,w
6,3,11,26,28,8,22,24,8,9,6,-5.18,-9.12,38.6,w
6,4,10,17,14,6,14,20,8,9,6,-7.54,-7.03,39.6,w
3,4,10,18,15,8,15,14,8,9,6,-4.86,-11.2,40.6,w
3,4,9,12,9,8,17,14,8,9,6,-6.29,-10.3,38.9,w
3,4,12,12,7,7,12,9,8,9,6,-1.41,-11,39.8,w
3,4,15,8,9,9,15,6,8,9,6,1.35,-13.1,39.9,w
3,4,15,9,9,8,18,9,8,8,6,5.63,-11.8,40.6,w
3,4,16,9,8,8,18,9,8,8,6,8.22,-10.5,40.4,w
3,5,18,9,8,8,16,10,8,7,6,7.56,-8.65,40.4,w
2,4,18,7,9,8,17,10,8,7,6,10.3,-12.2,40,w
2,4,19,6,8,7,16,7,8,7,6,10.7,-11.4,40.2,w
3,5,21,5,8,6,21,7,8,7,6,14,-11.8,40.5,w
2,3,16,5,9,6,18,7,8,7,6,14.4,-11.7,40.6,w
2,3,13,4,6,3,15,8,8,7,6,14,-12.2,40.6,w
3,3,12,4,9,5,16,6,8,7,6,12.9,-13.7,40.1,w
3,3,12,6,10,7,18,8,8,7,7,11.1,-14,40.1,w
2,2,13,6,12,6,22,9,7,7,7,12.3,-14.1,39.6,w
2,2,15,6,13,6,22,11,7,7,7,8.91,-14.4,38.9,w
2,2,15,7,25,7,22,10,7,7,7,8.55,-14.4,39.6,w
2,2,13,8,26,9,17,11,7,8,7,6.99,-15.5,40.5,w
2,2,15,11,27,9,18,13,7,8,7,5.21,-14.4,39.9,w
2,2,17,15,36,11,19,14,7,8,7,3.38,-16.1,41,w
3,2,21,16,38,14,18,16,7,8,7,2.34,-13.5,40,w
3,2,19,17,41,12,16,15,8,9,7,-1.78,-11.8,37.9,w
5,6,15,17,41,12,19,14,8,9,7,-3.16,-11.9,38.2,w
5,7,16,24,49,13,17,14,8,9,7,-7.46,-11.7,38.5,w
5,8,18,26,43,12,20,14,8,10,7,-7.7,-8.75,36,w
4,9,20,28,47,15,20,12,8,10,6,-6.33,-8.75,38.1,w
5,10,18,27,46,16,21,10,8,10,6,-7.79,-7.68,37.3,w
5,10,16,24,37,15,19,10,8,10,6,-7.13,-7.29,39.4,w
4,12,12,22,33,10,19,9,8,10,6,-4.96,-6.64,38.2,w
4,11,13,19,28,10,20,9,8,10,6,-9.26,-6.97,39.2,w
4,8,15,18,25,9,14,8,8,9,6,-4.8,-7.05,39.4,w
3,9,13,11,14,8,14,7,8,9,5,-3.42,-10.6,38.9,w
3,8,9,10,10,8,11,7,8,9,5,-5.27,-10,39.5,w
3,9,10,7,4,4,10,8,8,9,5,-1.58,-8.46,39.7,w
3,10,12,5,4,3,7,7,8,9,5,0.977,-8.22,40.4,w
3,11,13,5,3,2,7,5,8,8,4,1.64,-10.5,41.5,w
3,10,15,6,4,2,5,3,8,8,4,1.23,-8.65,42.7,w
4,15,16,11,4,3,4,3,8,8,4,4.84,-17,42.1,w
3,17,20,10,5,4,8,6,8,8,4,6.58,-5.76,44.6,w
4,16,23,10,5,4,8,10,8,8,4,8.36,-11.1,43.9,w
4,16,23,12,4,4,7,12,8,7,4,7.54,-6.95,42.7,w
4,14,20,13,4,4,8,13,8,7,4,9.1,-7.58,41.5,w
3,13,18,14,3,5,10,13,8,7,4,9.18,-5.96,40.4,w
3,12,17,15,4,6,12,15,8,7,4,10,-7.03,40.3,w
3,12,15,15,3,5,12,15,8,7,4,9,-7.7,40.3,w
5,8,14,11,3,4,13,16,8,7,4,10.4,-8.77,39.9,w
5,8,11,11,3,4,10,13,8,7,4,9.49,-8.26,40.9,w
6,6,10,11,2,4,15,11,8,7,4,10.5,-6.64,41.4,w
8,7,13,7,3,3,16,9,8,7,4,11.7,-6.76,40.6,w
9,6,16,7,3,4,28,11,8,7,4,10.4,-6.89,40.3,w
10,7,21,6,4,3,27,20,8,7,4,10.2,-8.03,39.8,w
9,6,25,5,4,3,26,20,8,7,4,9.32,-7.93,39.9,w
11,7,27,6,4,3,27,20,8,7,4,10.4,-7.42,39.2,w
9,5,28,7,5,4,31,19,8,7,4,10.5,-6.62,40.2,w
13,4,34,9,5,3,29,22,8,7,4,10.3,-7.46,40.2,w
13,4,33,10,5,4,25,21,8,7,4,10.6,-7.07,40.7,w
13,4,29,10,4,4,24,21,8,7,4,9.94,-6.29,40.6,w
12,3,26,9,4,3,15,18,8,7,4,10.4,-6.21,40.3,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,4,10.5,-8.44,39.5,w
3,3,3,3,3,3,3,3,8,7,4,10.1,-8.07,39.5,w
3,3,3,3,3,3,3,3,8,7,4,10.2,-8.85,39.6,w
3,3,3,3,3,3,3,3,8,7,4,10.4,-9,39.1,w
6,1,1,1,2,2,6,13,8,7,4,10.4,-9.53,39.5,w
5,1,1,1,2,2,6,13,8,7,4,10.3,-9.45,39.8,w
6,1,1,1,2,3,10,12,8,7,4,9.77,-9.36,40.5,w
5,1,1,1,2,3,10,11,8,7,4,9.77,-9.26,40,w
7,2,1,2,2,3,11,10,8,7,4,10.6,-9.98,39.4,w
8,2,1,2,2,4,13,10,8,7,4,9.69,-9.63,39.4,w
6,2,2,2,2,4,12,6,8,7,4,10.1,-10.3,40.9,w
9,1,2,3,2,4,11,6,8,7,4,9.36,-7.3,43.7,w
8,2,4,3,3,5,12,6,8,7,4,10.3,-8.13,45.1,w
9,7,5,3,3,5,11,5,8,7,4,8.98,-14.5,42.5,w
8,9,10,4,4,3,7,7,8,7,4,13.2,-10.7,39.9,w
9,10,11,4,4,3,6,7,8,7,4,7.11,-15.6,42.6,w
8,9,14,4,4,3,5,6,8,8,4,3.67,-7.91,42,w
8,9,16,4,5,3,5,6,8,8,4,9.82,-10.7,37.1,w
8,10,16,5,5,4,6,7,8,8,4,11.2,-10.5,36.1,w
6,10,19,6,5,4,7,10,8,8,4,11.2,-10.5,36.1,w
7,10,19,6,5,6,11,13,8,8,4,11.2,-10.5,36.1,w
7,6,22,9,4,6,13,15,8,8,4,11.2,-10.5,36.1,w
6,5,22,9,5,7,16,15,8,8,4,11.2,-10.5,36.1,w
7,5,25,11,6,9,25,16,8,8,4,11.2,-10.5,36.1,w
7,6,26,11,6,9,27,22,8,8,4,11.2,-10.5,36.1,w
7,8,27,15,15,12,29,26,8,8,4,11.2,-10.5,36.1,w
7,8,30,14,15,16,30,30,7,7,6,15.9,-14.1,40.5,w
8,8,30,14,22,16,33,32,7,7,7,13.9,-15.6,41.3,w
6,8,28,17,22,17,35,41,7,7,7,12.6,-15.3,39.5,w
6,6,25,24,26,26,42,40,7,7,7,12.4,-15,39.5,w
8,5,23,26,37,31,42,39,7,8,7,6.35,-12.2,37.6,w
9,9,25,37,45,33,33,37,7,8,7,8.16,-15.2,39.6,w
11,9,21,48,52,34,33,35,7,8,7,0.156,-13.9,37.2,w
11,10,20,53,50,30,30,32,8,9,7,-4.12,-8.69,36.1,w
12,9,18,52,52,26,32,28,8,9,6,-7.81,-9.04,37.1,w
10,11,16,51,46,26,28,23,8,9,6,-6.86,-10,37.7,w
10,12,18,47,48,24,23,12,8,10,6,-9.88,-8.32,36.6,w
10,14,17,37,46,15,16,10,8,10,6,-9.45,-6.5,38.3,w
9,15,15,36,37,12,18,10,8,9,6,-7.44,-8.14,40.7,w
6,11,13,25,30,10,22,14,8,9,6,-6.62,-7.27,39.6,w
4,10,13,14,24,10,24,14,8,9,6,-0.938,-15,39.9,w
3,7,14,6,17,12,23,15,8,8,6,3.71,-7.87,41.4,w
2,7,13,6,16,11,21,15,8,8,6,6.76,-17.1,40.5,w
3,6,13,6,15,11,21,15,8,8,6,9.04,-10.2,41.8,w
3,5,11,7,12,11,24,16,8,7,6,11,-12.8,42.1,w
2,3,11,8,11,10,24,18,8,7,6,11,-10.2,42.3,w
2,3,12,9,8,8,20,17,8,7,6,9.28,-8.93,42,w
2,3,11,7,9,7,17,16,8,7,6,11.9,-10.4,40.1,w
2,4,15,8,8,5,14,13,8,7,6,13,-11.2,39.7,w
3,5,15,8,10,5,18,13,8,7,6,12.4,-11.9,40.1,w
4,5,14,9,17,7,26,13,8,7,7,13.6,-11.7,40.1,w
3,5,15,13,26,12,30,12,8,7,7,13.2,-14.5,40.5,w
5,5,17,12,27,18,30,13,7,7,7,11.4,-13.6,39.5,w
6,6,18,11,26,18,29,12,7,7,7,11,-15.5,39.3,w
6,5,18,12,30,22,30,12,7,7,7,9.8,-8.69,39.5,w
6,6,19,13,29,29,29,12,7,8,7,9.18,-14.9,41.1,w
6,7,17,15,38,33,30,12,8,8,7,6.52,-12.4,40,w
5,7,19,15,46,32,27,13,8,9,7,-3.2,-8.98,36.8,w
6,7,20,13,40,34,29,13,8,9,7,-4.02,-8.73,38,w
5,9,19,10,33,32,24,11,8,9,6,-5.2,-7.95,38,w
4,9,17,10,33,29,21,12,8,9,6,-7.21,-5.47,37.4,w
3,9,16,10,35,28,22,12,8,9,6,-5.47,-7.75,40.1,w
3,10,15,8,37,24,23,15,8,9,6,-4.8,-4.75,39.3,w
3,10,12,7,36,17,24,12,8,9,6,-5.76,-5.84,39.6,w
2,11,12,4,26,14,23,10,8,9,6,-3.77,-5.82,38.9,w
2,11,9,5,15,13,21,9,8,9,6,-0.938,-9.55,39.8,w
1,10,9,5,14,10,10,9,8,9,5,0.996,-5.02,39.9,w
1,8,11,5,13,7,10,9,8,8,5,3.26,-9.9,41.4,w
2,8,14,5,10,3,9,8,8,8,5,2.4,-9.1,39.9,w
2,8,20,6,9,4,7,9,8,8,5,4.16,-5.41,42.9,w
2,9,24,7,4,3,5,6,8,8,5,6.35,-9.47,43.5,w
2,14,23,7,4,4,4,6,8,8,4,5.96,-9.79,43.4,w
3,15,24,9,4,4,4,12,8,7,4,4.86,-6.31,43.3,w
2,20,28,8,4,4,4,12,8,7,4,8.83,-9.59,43.5,w
3,20,32,9,5,4,4,16,8,7,4,12.2,-12.9,41.7,w
3,22,32,9,5,4,5,17,8,7,4,11.2,-7.19,40.6,w
5,22,32,10,5,3,5,16,8,7,4,8.26,-20.4,41.9,w
4,21,29,9,4,5,5,16,8,7,4,11.4,-4.28,40.4,w
5,19,24,8,3,6,12,19,8,7,4,9.79,-5.23,41.3,w
4,13,24,6,3,5,13,19,8,7,4,9.26,-6.68,40.3,w
4,10,21,7,3,5,16,16,8,7,4,10.3,-7.56,40.3,w
4,6,17,7,3,5,21,21,8,7,4,10.4,-5.92,39.5,w
4,6,12,6,2,4,24,20,8,7,4,10.1,-6.72,40.2,w
4,3,15,6,2,6,24,19,8,7,4,9.98,-5.39,40.4,w
3,3,16,5,1,6,25,21,8,7,4,10.2,-5.37,40.1,w
3,4,22,6,1,5,29,22,8,7,4,10.4,-5.47,40.1,w
5,5,21,5,1,4,22,20,8,7,4,10.4,-5.47,40.1,w
6,6,21,6,1,4,25,20,8,7,4,9.79,-5.74,40.4,w
6,6,21,4,1,4,22,18,8,7,4,9.79,-5.74,40.4,w
8,5,22,3,1,5,18,15,8,7,4,9.79,-5.74,40.4,w
10,7,21,4,1,6,17,12,8,7,4,10.5,-6.31,40.3,w
10,6,20,3,1,5,16,12,8,7,4,10.5,-6.15,40.3,w
9,7,16,4,2,6,19,9,8,7,4,9.47,-7.01,39.9,w
9,7,8,3,1,6,22,8,8,7,4,9.51,-6.17,40.6,w
8,7,9,3,1,6,23,9,8,7,4,10,-6.93,40.9,w
6,7,15,2,2,8,21,11,8,7,4,9.84,-6.43,41,w
10,8,15,3,2,8,26,12,8,7,4,9.53,-7.42,40.6,w
9,8,14,2,1,7,28,11,8,7,4,9.98,-6.88,39.9,w
9,8,15,3,1,8,26,13,8,7,4,9.96,-7.13,39.7,w
8,8,13,3,1,8,26,14,8,7,4,9.71,-7.21,40.2,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,3,9.73,-9.73,39.8,w
3,3,3,3,3,3,3,3,8,7,3,9.65,-9.61,40,w
3,3,3,3,3,3,3,3,8,7,3,9.65,-9.34,40.1,w
3,3,3,3,3,3,3,3,8,7,3,9.88,-9.86,40.4,w
9,1,2,1,1,5,15,13,8,7,3,9.55,-10.1,39.6,w
10,1,2,1,1,4,14,11,8,7,3,9.55,-10.3,39.7,w
9,1,1,1,1,4,13,10,8,7,3,9.32,-9.88,40.1,w
9,1,1,1,1,4,16,11,8,7,3,9.24,-10.2,39.7,w
7,1,1,1,1,4,17,11,8,7,3,9.53,-9.88,40.1,w
5,1,3,1,1,4,17,10,8,7,4,9.02,-9.41,40.5,w
4,2,7,3,2,3,11,10,8,7,4,9.77,-15,39.7,w
4,3,8,3,3,3,10,11,8,7,4,14.5,-13.2,39.6,w
4,3,10,4,3,3,9,8,8,7,4,7.73,-16,42.6,w
3,4,11,4,4,3,9,9,8,8,4,3.05,-14.6,41.9,w
3,4,12,5,5,3,8,9,8,8,4,3.77,-11.5,39.1,w
3,5,19,6,5,3,5,7,8,8,4,4.49,-11.4,38.5,w
4,5,20,6,6,3,7,7,8,8,4,8.67,-11.3,37.3,w
6,7,20,6,5,3,9,9,8,8,4,8.38,-11.1,37.7,w
6,6,19,5,4,3,10,10,8,8,5,7.85,-8.32,38.4,w
7,6,17,4,4,2,13,10,8,8,5,9.55,-10.2,38.5,w
7,6,16,5,5,2,14,12,8,7,5,9.94,-8.89,39.7,w
8,6,17,5,4,2,20,14,8,7,5,8.57,-10.1,39.4,w
8,6,17,6,4,3,22,18,8,7,6,8.98,-8.67,39.9,w
7,7,16,7,4,4,22,19,8,7,6,11.1,-10.8,40.2,w
7,7,18,10,3,3,24,19,8,7,6,11.9,-9.06,39.1,w
11,8,23,10,5,4,22,18,8,7,6,11.9,-9.06,39.1,w
13,9,28,10,6,7,26,17,8,7,6,11.9,-9.06,39.1,w
12,10,30,14,8,9,25,17,8,7,6,11.9,-9.06,39.1,w
12,10,29,16,18,17,28,18,8,7,6,11.9,-9.06,39.1,w
11,10,28,18,26,17,27,16,8,7,6,11.9,-9.06,39.1,w
11,9,29,20,31,20,29,12,8,7,6,11.9,-9.06,39.1,w
12,8,25,18,46,30,28,18,7,8,7,4.77,-14.2,38,w
14,9,24,24,56,39,24,18,7,8,7,4.69,-11.6,38.6,w
8,6,21,25,56,39,29,19,7,9,7,-2.58,-14.4,39.4,w
7,6,18,28,56,38,26,20,8,9,6,-5.37,-11.3,38.9,w
6,6,18,25,56,36,23,22,8,9,6,-7.68,-8.75,36.9,w
7,6,18,22,47,29,24,22,8,9,6,-8.44,-10.9,39,w
7,6,18,19,39,30,19,21,8,9,6,-8.4,-9.49,38.9,w
7,8,18,16,36,31,19,21,8,9,6,-8.4,-9.49,38.9,w
7,8,22,18,21,20,25,14,8,9,6,-8.4,-9.49,38.9,w
6,7,21,11,11,13,26,15,8,9,6,-8.4,-9.49,38.9,w
5,8,17,9,11,12,22,12,8,9,6,-8.4,-9.49,38.9,w
5,7,16,8,10,12,20,11,8,9,6,-8.4,-9.49,38.9,w
5,6,16,7,8,13,21,10,8,9,6,-8.4,-9.49,38.9,w
5,6,16,7,8,12,16,8,8,9,6,-8.4,-9.49,38.9,w
5,7,17,8,11,14,20,8,8,9,6,-8.4,-9.49,38.9,w
4,5,18,8,10,9,16,10,8,9,6,-8.4,-9.49,38.9,w
3,5,15,6,11,11,13,11,8,9,6,-8.4,-9.49,38.9,w
2,4,16,6,10,9,14,9,8,9,6,-8.4,-9.49,38.9,w
4,4,17,7,10,9,13,10,8,9,6,-8.4,-9.49,38.9,w
5,4,17,5,8,9,21,10,8,9,6,-8.4,-9.49,38.9,w
5,5,21,5,11,8,24,9,8,9,6,-8.4,-9.49,38.9,w
4,6,21,4,12,9,26,8,8,9,6,-8.4,-9.49,38.9,w
4,6,21,7,10,9,26,9,8,9,6,-8.4,-9.49,38.9,w
7,6,20,9,18,11,28,8,8,9,6,-8.4,-9.49,38.9,w
7,6,19,10,17,10,31,7,8,9,6,-8.4,-9.49,38.9,w
9,7,17,12,17,11,31,9,8,9,6,-8.4,-9.49,38.9,w
8,7,21,12,18,11,30,10,8,9,6,-8.4,-9.49,38.9,w
7,7,19,16,28,14,23,12,8,9,6,-8.4,-9.49,38.9,w
7,6,17,17,28,17,24,14,8,9,6,-8.4,-9.49,38.9,w
6,5,18,19,35,16,21,16,8,9,6,-8.4,-9.49,38.9,w
6,4,19,16,37,14,18,15,8,9,6,-8.4,-9.49,38.9,w
4,4,18,14,29,12,17,15,8,9,6,-8.4,-9.49,38.9,w
3,4,18,13,28,12,12,14,8,9,6,-8.4,-9.49,38.9,w
1,3,19,13,30,11,12,12,8,9,6,-8.4,-9.49,38.9,w
2,3,14,13,31,11,11,13,8,9,6,-8.4,-9.49,38.9,w
2,3,14,9,21,7,12,11,8,9,6,-8.4,-9.49,38.9,w
2,2,11,8,19,4,10,9,8,9,6,-8.4,-9.49,38.9,w
2,3,14,7,11,4,12,8,8,9,6,-8.4,-9.49,38.9,w
2,3,12,8,6,3,14,9,8,9,6,-8.4,-9.49,38.9,w
